 | Origin Time (GMT)     | Status    |cnt |Mag  |TypeMag |cnt | Lat     | Lon      | Depth  | Remarks
 | 2013-01-19 15:11:50.4 | manual      | 7  | 4.1 | MLv    | 7  | 0.78 N  | 126.26 E | 236 km | Northern Molucca Sea                
 | 2013-01-19 13:48:09.9 | manual      | 39 | 5.2 | mb     | 38 | 11.38 N | 125.57 E | 105 km | Samar, Philippines                  
 | 2013-01-19 07:52:00.8 | manual      | 16 | 4.3 | MLv    | 14 | 1.26 S  | 119.43 E | 15 km  | Sulawesi, Indonesia                 
 | 2013-01-19 01:07:15.2 | manual      | 9  | 3.6 | MLv    | 9  | 1.33 S  | 119.38 E | 10 km  | Sulawesi, Indonesia                 
 | 2013-01-18 23:33:29.1 | manual      | 4  | 3.1 | MLv    | 4  | 0.29 S  | 121.82 E | 236 km | Minahassa Peninsula, Sulawesi       
 | 2013-01-18 14:30:09.4 | manual      | 6  | 4.8 | MLv    | 5  | 6.85 S  | 130.03 E | 203 km | Banda Sea                           
 | 2013-01-18 05:16:13.6 | manual      | 10 | 5.1 | mb     | 8  | 6.67 S  | 130.72 E | 10 km  | Banda Sea                           
 | 2013-01-18 03:24:41.7 | manual      | 6  | 3.2 | MLv    | 4  | 0.03 N  | 122.83 E | 4 km   | Minahassa Peninsula, Sulawesi       
 | 2013-01-17 23:19:43.1 | manual      | 5  | 3.9 | MLv    | 5  | 2.67 S  | 129.45 E | 10 km  | Seram, Indonesia                    
 | 2013-01-17 23:09:03.3 | manual      | 17 | 4.5 | MLv    | 11 | 1.72 N  | 126.72 E | 49 km  | Northern Molucca Sea                
 | 2013-01-17 16:55:37.6 | manual      | 24 | 4.7 | mb     | 19 | 5.62 S  | 131.33 E | 105 km | Banda Sea                           
 | 2013-01-17 04:58:14.9 | manual      | 26 | 5.0 | mb     | 24 | 5.77 N  | 124.80 E | 10 km  | Mindanao, Philippines               
 | 2013-01-17 00:49:22.2 | manual      | 5  | 4.3 | MLv    | 4  | 0.25 N  | 131.58 E | 172 km | Irian Jaya Region, Indonesia        
 | 2013-01-16 21:44:50.7 | manual      | 13 | 5.6 | mb     | 12 | 6.42 N  | 126.45 E | 26 km  | Mindanao, Philippines               
 | 2013-01-16 08:39:35.8 | manual      | 13 | 3.8 | MLv    | 13 | 1.51 S  | 119.59 E | 10 km  | Sulawesi, Indonesia                 
 | 2013-01-16 06:59:37.7 | manual      | 7  | 4.1 | MLv    | 7  | 3.30 S  | 130.99 E | 122 km | Seram, Indonesia                    
 | 2013-01-16 02:38:42.7 | manual      | 37 | 5.2 | mb     | 36 | 16.82 N | 145.83 E | 273 km | Mariana Islands                     
 | 2013-01-15 21:05:29.2 | manual      | 4  | 2.7 | MLv    | 4  | 8.53 S  | 112.21 E | 8 km   | Java, Indonesia                     
 | 2013-01-15 19:42:03.7 | manual      | 5  | 2.7 | MLv    | 5  | 0.60 N  | 122.04 E | 57 km  | Minahassa Peninsula, Sulawesi       
 | 2013-01-15 17:48:38.8 | manual      | 7  | 3.1 | MLv    | 7  | 0.62 S  | 123.27 E | 16 km  | Minahassa Peninsula, Sulawesi       
 | 2013-01-15 16:48:06.9 | manual      | 5  | 2.8 | MLv    | 5  | 1.23 S  | 122.65 E | 59 km  | Sulawesi, Indonesia                 
 | 2013-01-15 16:09:42.9 | manual      | 25 | 5.3 | mb     | 25 | 61.78 S | 163.44 W | 21 km  | Pacific Antarctic Ridge             
 | 2013-01-15 15:46:14.9 | manual      | 9  | 4.1 | MLv    | 8  | 9.83 S  | 113.85 E | 15 km  | South of Java, Indonesia            
 | 2013-01-15 13:44:07.8 | manual      | 6  | 3.7 | MLv    | 6  | 0.19 S  | 123.03 E | 182 km | Minahassa Peninsula, Sulawesi       
 | 2013-01-15 13:31:02.2 | manual      | 6  | 4.4 | MLv    | 5  | 0.72 S  | 136.55 E | 32 km  | Irian Jaya Region, Indonesia        
 | 2013-01-15 13:19:47.1 | manual      | 7  | 4.0 | MLv    | 5  | 0.74 S  | 135.86 E | 40 km  | Irian Jaya Region, Indonesia        
 | 2013-01-15 12:07:36.1 | manual      | 7  | 4.7 | MLv    | 7  | 4.21 S  | 133.00 E | 18 km  | Irian Jaya Region, Indonesia        
 | 2013-01-14 22:53:47.1 | manual      | 6  | 2.8 | MLv    | 4  | 8.73 S  | 115.44 E | 88 km  | Bali Region, Indonesia              
 | 2013-01-14 21:01:14.8 | manual      | 5  | 3.0 | MLv    | 5  | 0.23 S  | 123.09 E | 10 km  | Minahassa Peninsula, Sulawesi       
 | 2013-01-14 20:12:03.6 | manual      | 10 | 4.0 | MLv    | 10 | 0.36 N  | 123.75 E | 228 km | Minahassa Peninsula, Sulawesi       
 | 2013-01-14 19:25:03.3 | manual      | 9  | 3.7 | MLv    | 9  | 0.26 N  | 122.22 E | 166 km | Minahassa Peninsula, Sulawesi       
 | 2013-01-14 08:21:16.8 | manual      | 8  | 4.2 | MLv    | 8  | 0.07 S  | 122.86 E | 165 km | Minahassa Peninsula, Sulawesi       
 | 2013-01-14 07:36:09.2 | manual      | 17 | 4.6 | MLv    | 13 | 9.68 S  | 112.77 E | 10 km  | South of Java, Indonesia            
 | 2013-01-14 04:24:16.7 | manual      | 6  | 3.8 | MLv    | 5  | 0.60 S  | 121.70 E | 10 km  | Minahassa Peninsula, Sulawesi       
 | 2013-01-14 02:31:47.2 | manual      | 9  | 4.5 | MLv    | 6  | 4.17 S  | 118.25 E | 12 km  | Sulawesi, Indonesia                 
 | 2013-01-14 02:06:14.2 | manual      | 8  | 4.6 | MLv    | 6  | 1.47 N  | 125.61 E | 51 km  | Northern Molucca Sea                
 | 2013-01-13 22:15:30.8 | manual      | 5  | 3.7 | MLv    | 5  | 7.54 S  | 119.38 E | 10 km  | Flores Sea                          
 | 2013-01-13 17:53:46.8 | manual      | 32 | 5.2 | mb     | 30 | 7.39 S  | 144.02 E | 19 km  | Near S. Coast of New Guinea, PNG.   
 | 2013-01-13 03:24:58.5 | manual      | 7  | 3.4 | MLv    | 7  | 8.53 S  | 113.83 E | 2 km   | Java, Indonesia                     
 | 2013-01-13 03:13:52.8 | manual      | 12 | 4.5 | MLv    | 12 | 9.48 S  | 112.83 E | 10 km  | South of Java, Indonesia            
 | 2013-01-12 17:58:42.4 | manual      | 4  | 2.6 | MLv    | 4  | 0.27 S  | 131.74 E | 20 km  | Irian Jaya Region, Indonesia        
 | 2013-01-12 17:33:42.4 | manual      | 57 | 5.3 | Mw(mB) | 31 | 2.89 S  | 129.91 E | 48 km  | Seram, Indonesia                    
 | 2013-01-12 12:46:24.2 | manual      | 19 | 4.7 | MLv    | 18 | 9.56 S  | 118.87 E | 30 km  | Sumbawa Region, Indonesia           
 | 2013-01-12 09:15:09.9 | manual      | 23 | 5.0 | mb     | 18 | 1.85 S  | 139.09 E | 10 km  | Near North Coast of Irian Jaya      
 | 2013-01-12 09:07:54.8 | manual      | 6  | 3.8 | MLv    | 6  | 9.08 S  | 113.08 E | 56 km  | South of Java, Indonesia            
 | 2013-01-12 07:52:07.2 | manual      | 4  | 3.7 | MLv    | 4  | 9.68 S  | 115.29 E | 10 km  | South of Bali, Indonesia            
 | 2013-01-11 09:47:38.3 | manual      | 14 | 5.0 | mb     | 14 | 17.58 S | 177.97 W | 538 km | Fiji Islands Region                 
 | 2013-01-11 07:47:13.1 | manual      | 12 | 5.3 | MLv    | 12 | 11.33 S | 116.42 E | 10 km  | South of Sumbawa, Indonesia         
 | 2013-01-11 01:42:38.9 | manual      | 7  | 3.7 | MLv    | 7  | 8.15 S  | 115.48 E | 11 km  | Bali Region, Indonesia              
 | 2013-01-10 19:06:23.9 | manual      | 8  | 4.5 | MLv    | 7  | 2.73 N  | 128.23 E | 4 km   | Halmahera, Indonesia                
 | 2013-01-10 17:53:20.8 | manual      | 8  | 4.6 | MLv    | 6  | 6.53 S  | 129.98 E | 143 km | Banda Sea                           
 | 2013-01-10 17:32:45.1 | manual      | 4  | 2.9 | MLv    | 4  | 8.36 S  | 115.25 E | 17 km  | Bali Region, Indonesia              
 | 2013-01-10 17:14:43.8 | manual      | 11 | 3.2 | MLv    | 11 | 2.48 S  | 121.00 E | 10 km  | Sulawesi, Indonesia                 
 | 2013-01-10 13:47:27.5 | manual      | 54 | 5.5 | Mw(mB) | 39 | 4.66 N  | 96.00 E  | 218 km | Northern Sumatra, Indonesia         
 | 2013-01-10 10:58:08.9 | manual      | 6  | 3.2 | MLv    | 5  | 0.88 S  | 120.61 E | 37 km  | Minahassa Peninsula, Sulawesi       
 | 2013-01-10 00:24:47.8 | manual      | 16 | 4.6 | MLv    | 10 | 9.39 S  | 116.95 E | 98 km  | Sumbawa Region, Indonesia           
 | 2013-01-09 17:50:59.1 | manual      | 6  | 3.1 | MLv    | 6  | 0.40 N  | 124.14 E | 175 km | Minahassa Peninsula, Sulawesi       
 | 2013-01-09 15:30:21.6 | manual      | 5  | 2.7 | MLv    | 5  | 7.86 S  | 111.61 E | 10 km  | Java, Indonesia                     
 | 2013-01-09 15:02:49.8 | manual      | 5  | 3.4 | MLv    | 5  | 8.40 S  | 115.82 E | 12 km  | Bali Region, Indonesia              
 | 2013-01-09 14:54:17.4 | manual      | 8  | 3.1 | MLv    | 8  | 2.45 S  | 121.26 E | 10 km  | Sulawesi, Indonesia                 
 | 2013-01-09 06:40:55.3 | manual      | 7  | 3.4 | MLv    | 7  | 1.25 S  | 120.18 E | 3 km   | Sulawesi, Indonesia                 
 | 2013-01-09 01:42:49.9 | manual      | 35 | 5.2 | Mw(mB) | 30 | 23.48 N | 97.01 E  | 517 km | Myanmar-China Border Region         
 | 2013-01-09 01:41:31.4 | automatic   | 10 | 6.0 | mb     | 10 | 26.66 N | 93.36 E  | 10 km  | Northeastern India                  
 | 2013-01-08 21:26:51.3 | manual      | 21 | 5.7 | mb     | 21 | 35.15 S | 179.68 E | 10 km  | Off E. Coast of N. Island, N.Z.     
 | 2013-01-08 20:04:20.4 | manual      | 5  | 3.0 | MLv    | 5  | 0.27 N  | 122.00 E | 143 km | Minahassa Peninsula, Sulawesi       
 | 2013-01-08 11:26:53.9 | manual      | 17 | 4.7 | MLv    | 16 | 10.12 S | 120.63 E | 10 km  | Sumba Region, Indonesia             
 | 2013-01-08 08:29:40.8 | manual      | 15 | 5.1 | mb     | 13 | 3.67 S  | 142.32 E | 154 km | Near N. Coast of New Guinea, PNG.   
 | 2013-01-08 08:05:08.2 | manual      | 9  | 4.9 | MLv    | 8  | 3.77 N  | 127.76 E | 102 km | Talaud Islands, Indonesia           
 | 2013-01-08 04:14:02.4 | manual      | 5  | 4.4 | MLv    | 4  | 3.52 S  | 139.90 E | 141 km | Irian Jaya, Indonesia               
 | 2013-01-08 03:21:23.5 | manual      | 10 | 4.3 | MLv    | 10 | 2.89 S  | 119.79 E | 10 km  | Sulawesi, Indonesia                 
 | 2013-01-07 18:05:03.1 | manual      | 8  | 3.7 | MLv    | 8  | 0.77 S  | 122.49 E | 14 km  | Minahassa Peninsula, Sulawesi       
 | 2013-01-07 11:49:26.4 | manual      | 4  | 3.6 | MLv    | 4  | 9.13 S  | 109.92 E | 61 km  | South of Java, Indonesia            
 | 2013-01-07 06:49:02.1 | automatic   | 23 | 5.9 | mb     | 22 | 24.42 N | 123.11 E | 10 km  | Southwestern Ryukyu Islands, Japan  
 | 2013-01-07 00:54:44.3 | manual      | 6  | 4.1 | MLv    | 6  | 0.60 N  | 126.47 E | 10 km  | Northern Molucca Sea                
 | 2013-01-06 18:33:08.9 | manual      | 7  | 5.0 | MLv    | 7  | 6.86 S  | 130.79 E | 70 km  | Banda Sea                           
 | 2013-01-06 16:31:48.5 | manual      | 8  | 5.4 | mb     | 8  | 18.62 S | 142.91 E | 10 km  | Queensland, Australia               
 | 2013-01-06 11:08:33.2 | manual      | 16 | 5.5 | MLv    | 13 | 1.13 N  | 127.39 E | 136 km | Halmahera, Indonesia                
 | 2013-01-05 17:22:25.4 | manual      | 6  | 2.8 | MLv    | 6  | 7.62 S  | 111.23 E | 19 km  | Java, Indonesia                     
 | 2013-01-05 13:06:31.8 | manual      | 6  | 3.1 | MLv    | 5  | 0.47 N  | 131.66 E | 15 km  | Irian Jaya Region, Indonesia        
 | 2013-01-05 08:58:50.1 | manual      | 31 | 7.0 | Mw(mB) | 26 | 55.61 N | 144.10 W | 24 km  | Gulf of Alaska                      
 | 2013-01-05 04:12:08.3 | manual      | 12 | 5.7 | mb     | 12 | 27.28 N | 128.47 E | 80 km  | Ryukyu Islands, Japan               
 | 2013-01-04 20:24:44.4 | manual      | 31 | 5.3 | mb     | 29 | 5.63 S  | 146.09 E | 77 km  | Eastern New Guinea Reg., P.N.G.     
 | 2013-01-04 17:59:16.5 | manual      | 18 | 5.3 | mb     | 12 | 1.36 N  | 127.10 E | 79 km  | Halmahera, Indonesia                
 | 2013-01-04 11:49:37.4 | manual      | 7  | 3.9 | MLv    | 7  | 10.91 S | 113.73 E | 10 km  | South of Java, Indonesia            
 | 2013-01-04 11:04:00.6 | manual      | 7  | 3.6 | MLv    | 5  | 1.46 S  | 119.60 E | 10 km  | Sulawesi, Indonesia                 
 | 2013-01-04 08:30:58.8 | manual      | 10 | 4.4 | MLv    | 8  | 2.67 S  | 128.07 E | 10 km  | Ceram Sea                           
 | 2013-01-04 05:28:15.1 | manual      | 15 | 4.3 | MLv    | 11 | 9.01 S  | 118.98 E | 72 km  | Sumbawa Region, Indonesia           
 | 2013-01-04 04:44:07.6 | manual      | 6  | 2.4 | MLv    | 5  | 2.96 S  | 119.74 E | 9 km   | Sulawesi, Indonesia                 
 | 2013-01-04 03:00:48.8 | manual      | 12 | 4.8 | mb     | 10 | 7.53 S  | 128.95 E | 151 km | Banda Sea                           
 | 2013-01-03 21:41:50.8 | manual      | 8  | 3.5 | MLv    | 6  | 2.95 S  | 119.72 E | 10 km  | Sulawesi, Indonesia                 
 | 2013-01-03 16:44:49.3 | manual      | 7  | 4.7 | MLv    | 5  | 4.03 S  | 139.68 E | 267 km | Irian Jaya, Indonesia               
 | 2013-01-03 14:17:31.3 | manual      | 11 | 3.9 | MLv    | 8  | 2.52 S  | 121.35 E | 10 km  | Sulawesi, Indonesia                 
 | 2013-01-03 04:47:46.4 | manual      | 9  | 4.4 | MLv    | 8  | 2.43 S  | 126.43 E | 461 km | Ceram Sea                           
 | 2013-01-03 03:03:04.2 | manual      | 5  | 3.6 | MLv    | 4  | 0.03 S  | 132.21 E | 10 km  | Irian Jaya Region, Indonesia        
 | 2013-01-03 00:02:19.1 | manual      | 39 | 5.7 | mb     | 29 | 1.49 S  | 127.43 E | 64 km  | Halmahera, Indonesia                
 | 2013-01-02 23:22:44.7 | manual      | 5  | 4.2 | MLv    | 5  | 0.02 S  | 132.88 E | 150 km | Irian Jaya Region, Indonesia        
 | 2013-01-02 16:24:08.3 | manual      | 10 | 5.0 | MLv    | 7  | 3.92 N  | 127.63 E | 123 km | Talaud Islands, Indonesia           
 | 2013-01-02 16:22:25.4 | manual      | 4  | 5.3 | mb     | 4  | 16.33 N | 128.59 E | 10 km  | East of Philippine Islands          
 | 2013-01-02 15:56:20.3 | manual      | 21 | 4.8 | MLv    | 15 | 0.58 S  | 121.80 E | 28 km  | Minahassa Peninsula, Sulawesi       
 | 2013-01-02 14:57:39.8 | manual      | 21 | 4.7 | MLv    | 10 | 11.01 S | 113.84 E | 10 km  | South of Java, Indonesia            
 | 2013-01-02 12:41:10.1 | manual      | 12 | 4.0 | MLv    | 11 | 9.08 S  | 112.53 E | 16 km  | South of Java, Indonesia            
 | 2013-01-02 02:00:13.5 | manual      | 11 | 5.0 | mb     | 11 | 3.00 S  | 100.42 E | 12 km  | Southern Sumatra, Indonesia         
 | 2013-01-01 23:38:03.3 | manual      | 11 | 4.3 | MLv    | 7  | 1.73 N  | 127.71 E | 211 km | Halmahera, Indonesia                
 | 2013-01-01 23:36:35.3 | manual      | 4  | 5.1 | mb     | 4  | 10.30 N | 129.08 E | 413 km | East of Philippine Islands          
 | 2013-01-01 22:36:17.4 | manual      | 7  | 3.7 | MLv    | 5  | 1.09 S  | 120.17 E | 132 km | Sulawesi, Indonesia                 
 | 2013-01-01 20:56:29.4 | manual      | 5  | 3.2 | MLv    | 5  | 8.03 S  | 111.63 E | 85 km  | Java, Indonesia                     
 | 2013-01-01 15:18:37.5 | manual      | 15 | 5.3 | mb     | 9  | 1.04 S  | 126.84 E | 10 km  | Southern Molucca Sea                
 | 2013-01-01 11:56:29.3 | manual      | 5  | 2.5 | MLv    | 4  | 8.08 S  | 111.15 E | 10 km  | Java, Indonesia                     
 | 2013-01-01 09:01:29.4 | manual      | 5  | 3.6 | MLv    | 5  | 0.15 N  | 123.60 E | 39 km  | Minahassa Peninsula, Sulawesi       
 | 2013-01-01 04:13:25.8 | manual      | 6  | 2.8 | MLv    | 6  | 1.49 S  | 120.11 E | 10 km  | Sulawesi, Indonesia                 
 | 2012-12-31 18:46:38.7 | manual      | 5  | 2.9 | MLv    | 5  | 0.65 S  | 121.55 E | 10 km  | Minahassa Peninsula, Sulawesi       
 | 2012-12-31 14:15:19.7 | manual      | 17 | 4.9 | mb     | 15 | 7.95 S  | 128.57 E | 10 km  | Banda Sea                           
 | 2012-12-31 11:48:01.8 | manual      | 6  | 3.7 | MLv    | 5  | 9.09 S  | 123.75 E | 10 km  | Timor Region                        
 | 2012-12-31 10:19:05.9 | manual      | 5  | 3.1 | MLv    | 4  | 0.25 S  | 122.65 E | 10 km  | Minahassa Peninsula, Sulawesi       
 | 2012-12-31 08:05:46.6 | manual      | 6  | 2.6 | MLv    | 6  | 8.54 S  | 115.07 E | 10 km  | Bali Region, Indonesia              
 | 2012-12-31 07:49:18.4 | manual      | 8  | 3.2 | MLv    | 8  | 1.50 S  | 120.09 E | 10 km  | Sulawesi, Indonesia                 
 | 2012-12-31 07:15:45.1 | manual      | 6  | 2.7 | MLv    | 5  | 1.50 S  | 120.07 E | 9 km   | Sulawesi, Indonesia                 
 | 2012-12-31 06:01:27.4 | manual      | 11 | 4.6 | MLv    | 7  | 7.06 S  | 120.44 E | 598 km | Flores Sea                          
 | 2012-12-31 05:30:57.5 | manual      | 8  | 3.7 | MLv    | 5  | 9.59 S  | 110.09 E | 244 km | South of Java, Indonesia            
 | 2012-12-31 03:18:04.7 | manual      | 7  | 3.1 | MLv    | 5  | 0.96 S  | 122.44 E | 13 km  | Minahassa Peninsula, Sulawesi       
 | 2012-12-30 19:14:02.5 | manual      | 13 | 3.6 | MLv    | 13 | 1.47 S  | 120.09 E | 10 km  | Sulawesi, Indonesia                 
 | 2012-12-30 16:03:29.5 | manual      | 13 | 4.8 | mb     | 12 | 23.55 N | 120.87 E | 10 km  | Taiwan                              
 | 2012-12-30 11:33:43.7 | manual      | 26 | 5.2 | mb     | 18 | 1.49 N  | 126.60 E | 28 km  | Northern Molucca Sea                
 | 2012-12-30 07:56:56.3 | manual      | 29 | 4.9 | mb     | 29 | 7.18 S  | 105.28 E | 98 km  | Java, Indonesia                     
 | 2012-12-30 05:57:15.7 | manual      | 8  | 4.3 | MLv    | 8  | 3.37 S  | 135.44 E | 25 km  | Irian Jaya Region, Indonesia        
 | 2012-12-30 02:35:56.9 | manual      | 8  | 3.5 | MLv    | 8  | 2.65 S  | 119.16 E | 10 km  | Sulawesi, Indonesia                 
 | 2012-12-29 23:08:08.6 | manual      | 17 | 4.8 | mb     | 17 | 21.08 N | 137.92 E | 524 km | West of Mariana Islands             
 | 2012-12-29 23:01:40.6 | manual      | 6  | 4.2 | MLv    | 6  | 0.64 N  | 126.89 E | 10 km  | Northern Molucca Sea                
 | 2012-12-29 22:43:55.8 | manual      | 8  | 4.6 | mb     | 5  | 6.63 S  | 129.98 E | 154 km | Banda Sea                           
 | 2012-12-29 20:29:54.5 | manual      | 16 | 4.6 | mb     | 14 | 6.71 S  | 129.92 E | 138 km | Banda Sea                           
 | 2012-12-29 17:58:38.8 | manual      | 14 | 4.4 | mb     | 12 | 3.56 N  | 113.36 E | 485 km | Borneo                              
 | 2012-12-29 17:57:11.6 | manual      | 4  | 4.5 | MLv    | 4  | 0.32 N  | 125.87 E | 277 km | Northern Molucca Sea                
 | 2012-12-29 17:50:31.7 | manual      | 51 | 5.7 | Mw(mB) | 37 | 39.03 N | 68.97 E  | 50 km  | Tajikistan                          
 | 2012-12-29 17:15:11.7 | manual      | 11 | 5.0 | MLv    | 8  | 3.82 N  | 126.77 E | 10 km  | Talaud Islands, Indonesia           
 | 2012-12-29 16:43:58.1 | manual      | 7  | 4.7 | MLv    | 4  | 4.15 N  | 126.90 E | 10 km  | Talaud Islands, Indonesia           
 | 2012-12-29 16:00:25.9 | manual      | 6  | 2.7 | MLv    | 5  | 8.35 S  | 114.34 E | 10 km  | Bali Region, Indonesia              
 | 2012-12-29 15:06:35.4 | manual      | 14 | 3.5 | MLv    | 8  | 0.20 N  | 124.09 E | 180 km | Minahassa Peninsula, Sulawesi       
 | 2012-12-29 13:45:17.6 | manual      | 5  | 3.2 | MLv    | 4  | 0.76 N  | 123.83 E | 238 km | Minahassa Peninsula, Sulawesi       
 | 2012-12-29 11:38:46.4 | manual      | 5  | 3.7 | MLv    | 5  | 1.00 N  | 126.36 E | 95 km  | Northern Molucca Sea                
 | 2012-12-29 08:33:21.2 | manual      | 25 | 4.8 | mb     | 22 | 6.64 S  | 129.95 E | 156 km | Banda Sea                           
 | 2012-12-29 07:59:20.1 | manual      | 36 | 5.2 | mb     | 36 | 3.22 S  | 148.66 E | 33 km  | Bismarck Sea                        
 | 2012-12-29 07:56:15.6 | manual      | 10 | 4.8 | mb     | 10 | 3.72 S  | 148.28 E | 54 km  | Bismarck Sea                        
 | 2012-12-29 07:19:27.1 | manual      | 9  | 5.1 | mb     | 9  | 36.97 N | 141.56 E | 10 km  | Near East Coast of Honshu, Japan    
 | 2012-12-29 06:57:32.2 | manual      | 5  | 3.4 | MLv    | 5  | 8.34 S  | 122.97 E | 22 km  | Flores Region, Indonesia            
 | 2012-12-29 06:44:42.4 | manual      | 5  | 3.2 | MLv    | 5  | 0.55 S  | 122.72 E | 31 km  | Minahassa Peninsula, Sulawesi       
 | 2012-12-29 05:30:17.9 | manual      | 13 | 4.3 | MLv    | 6  | 1.79 N  | 127.18 E | 109 km | Halmahera, Indonesia                
 | 2012-12-29 04:36:40.5 | manual      | 13 | 4.1 | MLv    | 13 | 0.84 S  | 122.45 E | 10 km  | Minahassa Peninsula, Sulawesi       
 | 2012-12-29 04:10:46.4 | manual      | 4  | 3.9 | MLv    | 4  | 0.06 S  | 123.14 E | 77 km  | Minahassa Peninsula, Sulawesi       
 | 2012-12-29 04:09:34.2 | manual      | 6  | 5.2 | MLv    | 6  | 2.96 S  | 126.99 E | 617 km | Ceram Sea                           
 | 2012-12-29 01:44:52.8 | manual      | 6  | 3.7 | MLv    | 4  | 9.46 S  | 115.27 E | 35 km  | South of Bali, Indonesia            
 | 2012-12-29 01:33:10.4 | manual      | 18 | 4.3 | MLv    | 14 | 0.86 S  | 122.41 E | 10 km  | Minahassa Peninsula, Sulawesi       
 | 2012-12-28 21:06:30.8 | manual      | 9  | 3.2 | MLv    | 9  | 1.43 S  | 120.03 E | 10 km  | Sulawesi, Indonesia                 
 | 2012-12-28 17:32:19.5 | manual      | 20 | 5.9 | MLv    | 18 | 0.27 S  | 122.98 E | 74 km  | Minahassa Peninsula, Sulawesi       
 | 2012-12-28 17:04:35.3 | manual      | 14 | 4.3 | MLv    | 13 | 0.75 S  | 123.87 E | 10 km  | Minahassa Peninsula, Sulawesi       
 | 2012-12-28 12:15:13.4 | manual      | 12 | 4.0 | MLv    | 11 | 1.45 S  | 120.09 E | 10 km  | Sulawesi, Indonesia                 
 | 2012-12-28 11:07:52.2 | manual      | 13 | 4.6 | mb     | 7  | 7.31 S  | 124.36 E | 543 km | Banda Sea                           
